
a  3	2024/8/11 16:19:27	当前用户： a
a  3	2024/8/11 16:19:27	打开程序：20240724154242
a  3	2024/8/11 16:19:28	复位按钮按下
a  3	2024/8/11 16:19:37	设备复位完成
a  3	2024/8/11 16:22:40	设备初始化......
a  3	2024/8/11 16:22:40	当前用户： a
a  3	2024/8/11 16:22:41	复位按钮按下
a  3	2024/8/11 16:22:41	打开程序：20240724154242
a  3	2024/8/11 16:22:50	设备复位完成
a  3	2024/8/11 16:22:59	涂胶运行
a  3	2024/8/11 16:22:59	
a  3	2024/8/11 16:23:36	设备初始化......
a  3	2024/8/11 16:23:36	当前用户： a
a  3	2024/8/11 16:23:36	打开程序：20240724154242
a  3	2024/8/11 16:29:24	设备初始化......
a  3	2024/8/11 16:29:25	当前用户： a
a  3	2024/8/11 16:29:25	打开程序：20240724154242
a  3	2024/8/11 16:29:25	复位按钮按下
a  3	2024/8/11 16:29:34	设备复位完成
a  3	2024/8/11 16:47:06	右低液位信号取反:Enable
a  3	2024/8/11 16:47:07	左低液位信号取反:Enable
a  3	2024/8/11 16:47:08	ParametersOfSystemSetting.bin文件中以下参数已经被修改：Negated Right low level signal,Negated Left low level signal
a  3	2024/8/11 16:47:27	涂胶运行
a  3	2024/8/11 16:47:29	
a  3	2024/8/11 16:47:29	B桶液位过低，请更换
a  3	2024/8/11 16:47:34	A桶液位过低，请更换
a  3	2024/8/11 16:47:36	B桶液位过低，请更换
a  3	2024/8/11 16:47:40	供料大桶低液位，请更换
a  3	2024/8/11 16:47:51	停止
a  3	2024/8/11 16:47:53	停止
a  3	2024/8/11 16:47:54	涂胶运行
a  3	2024/8/11 16:47:55	
a  3	2024/8/11 16:48:09	停止
a  3	2024/8/11 16:48:11	停止
a  3	2024/8/11 16:53:03	设备初始化......
a  3	2024/8/11 16:53:03	当前用户： a
a  3	2024/8/11 16:53:04	复位按钮按下
a  3	2024/8/11 16:53:04	打开程序：20240724154242
a  3	2024/8/11 16:53:12	设备复位完成
a  3	2024/8/11 16:53:33	涂胶运行
a  3	2024/8/11 16:53:34	
a  3	2024/8/11 16:53:34	B桶液位过低，请更换
a  3	2024/8/11 16:53:46	供料大桶低液位，请更换
a  3	2024/8/11 16:54:27	停止
a  3	2024/8/11 16:54:29	停止
a  3	2024/8/11 16:54:30	涂胶运行
a  3	2024/8/11 16:54:32	
a  3	2024/8/11 16:54:32	B桶液位过低，请更换
a  3	2024/8/11 16:54:59	停止
a  3	2024/8/11 16:55:01	停止
a  3	2024/8/11 16:56:31	右低液位信号取反:Disable
a  3	2024/8/11 16:56:31	右低液位信号取反:Enable
a  3	2024/8/11 16:57:07	右低液位信号取反:Disable
a  3	2024/8/11 16:57:09	左低液位信号取反:Disable
a  3	2024/8/11 16:57:10	右低液位信号取反:Enable
a  3	2024/8/11 16:57:12	ParametersOfSystemSetting.bin文件中以下参数已经被修改：Negated Left low level signal
a  3	2024/8/11 16:57:20	涂胶运行
a  3	2024/8/11 16:57:21	
a  3	2024/8/11 16:57:21	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 16:57:25	停止
a  3	2024/8/11 16:57:46	右低液位信号取反:Disable
a  3	2024/8/11 16:57:48	ParametersOfSystemSetting.bin文件中以下参数已经被修改：Negated Right low level signal
a  3	2024/8/11 16:57:53	涂胶运行
a  3	2024/8/11 16:57:54	
a  3	2024/8/11 16:57:54	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 16:57:55	停止
a  3	2024/8/11 16:58:26	停止
a  3	2024/8/11 16:58:27	涂胶运行
a  3	2024/8/11 16:58:30	
a  3	2024/8/11 16:58:30	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 16:58:32	停止
a  3	2024/8/11 16:58:38	涂胶运行
a  3	2024/8/11 16:58:40	
a  3	2024/8/11 16:58:40	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 16:58:41	停止
a  3	2024/8/11 16:59:14	左低液位信号取反:Enable
a  3	2024/8/11 16:59:16	ParametersOfSystemSetting.bin文件中以下参数已经被修改：Negated Left low level signal
a  3	2024/8/11 16:59:20	涂胶运行
a  3	2024/8/11 16:59:22	
a  3	2024/8/11 16:59:22	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 16:59:24	停止
a  3	2024/8/11 17:01:14	设备初始化......
a  3	2024/8/11 17:01:14	当前用户： a
a  3	2024/8/11 17:01:14	复位按钮按下
a  3	2024/8/11 17:01:15	打开程序：20240724154242
a  3	2024/8/11 17:01:23	设备复位完成
a  3	2024/8/11 17:01:37	涂胶运行
a  3	2024/8/11 17:01:38	
a  3	2024/8/11 17:03:11	B桶液位过低，请更换
a  3	2024/8/11 17:03:21	A桶液位过低，请更换
a  3	2024/8/11 17:03:23	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:03:24	供料大桶低液位，请更换
a  3	2024/8/11 17:03:24	停止
a  3	2024/8/11 17:04:36	涂胶运行
a  3	2024/8/11 17:04:37	
a  3	2024/8/11 17:04:37	A桶液位过低，请更换
a  3	2024/8/11 17:05:03	停止
a  3	2024/8/11 17:05:04	停止
a  3	2024/8/11 17:05:46	左低液位信号取反:Disable
a  3	2024/8/11 17:05:48	ParametersOfSystemSetting.bin文件中以下参数已经被修改：Negated Left low level signal
a  3	2024/8/11 17:06:33	涂胶运行
a  3	2024/8/11 17:06:35	
a  3	2024/8/11 17:06:35	A桶液位过低，请更换
a  3	2024/8/11 17:06:41	停止
a  3	2024/8/11 17:06:42	停止
a  3	2024/8/11 17:08:20	设备初始化......
a  3	2024/8/11 17:08:20	当前用户： a
a  3	2024/8/11 17:08:20	打开程序：20240724154242
a  3	2024/8/11 17:08:27	复位按钮按下
a  3	2024/8/11 17:08:36	设备复位完成
a  3	2024/8/11 17:08:39	涂胶运行
a  3	2024/8/11 17:08:40	
a  3	2024/8/11 17:11:44	设备初始化......
a  3	2024/8/11 17:11:44	当前用户： a
a  3	2024/8/11 17:11:44	复位按钮按下
a  3	2024/8/11 17:11:44	打开程序：20240724154242
a  3	2024/8/11 17:11:53	设备复位完成
a  3	2024/8/11 17:11:56	涂胶运行
a  3	2024/8/11 17:11:57	
a  3	2024/8/11 17:13:28	A桶液位过低，请更换
a  3	2024/8/11 17:13:40	供料大桶低液位，请更换
a  3	2024/8/11 17:16:52	设备初始化......
a  3	2024/8/11 17:16:53	当前用户： a
a  3	2024/8/11 17:16:53	打开程序：20240724154242
a  3	2024/8/11 17:16:57	复位按钮按下
a  3	2024/8/11 17:17:06	设备复位完成
a  3	2024/8/11 17:17:13	涂胶运行
a  3	2024/8/11 17:17:14	
a  3	2024/8/11 17:18:06	A桶液位过低，请更换
a  3	2024/8/11 17:20:01	设备初始化......
a  3	2024/8/11 17:20:01	当前用户： a
a  3	2024/8/11 17:20:01	打开程序：20240724154242
a  3	2024/8/11 17:20:01	复位按钮按下
a  3	2024/8/11 17:20:10	设备复位完成
a  3	2024/8/11 17:20:18	涂胶运行
a  3	2024/8/11 17:20:19	
a  3	2024/8/11 17:20:20	A桶液位过低，请更换
a  3	2024/8/11 17:20:38	B桶液位过低，请更换
a  3	2024/8/11 17:20:40	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:20:45	停止
a  3	2024/8/11 17:21:41	供料大桶低液位，请更换
a  3	2024/8/11 17:22:16	设备初始化......
a  3	2024/8/11 17:22:16	当前用户： a
a  3	2024/8/11 17:22:17	打开程序：20240724154242
a  3	2024/8/11 17:22:17	复位按钮按下
a  3	2024/8/11 17:22:26	设备复位完成
a  3	2024/8/11 17:22:37	涂胶运行
a  3	2024/8/11 17:22:39	
a  3	2024/8/11 17:22:39	A桶液位过低，请更换
a  3	2024/8/11 17:23:29	B桶液位过低，请更换
a  3	2024/8/11 17:24:57	设备初始化......
a  3	2024/8/11 17:24:58	复位按钮按下
a  3	2024/8/11 17:24:58	当前用户： a
a  3	2024/8/11 17:24:58	打开程序：20240724154242
a  3	2024/8/11 17:25:06	设备复位完成
a  3	2024/8/11 17:25:09	涂胶运行
a  3	2024/8/11 17:25:10	
a  3	2024/8/11 17:25:10	A桶液位过低，请更换
a  3	2024/8/11 17:25:25	B桶液位过低，请更换
a  3	2024/8/11 17:25:27	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:25:33	停止
a  3	2024/8/11 17:26:28	供料大桶低液位，请更换
a  3	2024/8/11 17:28:37	设备初始化......
a  3	2024/8/11 17:28:38	当前用户： a
a  3	2024/8/11 17:28:38	复位按钮按下
a  3	2024/8/11 17:28:38	打开程序：20240724154242
a  3	2024/8/11 17:28:47	设备复位完成
a  3	2024/8/11 17:28:50	涂胶运行
a  3	2024/8/11 17:28:51	
a  3	2024/8/11 17:29:03	A桶液位过低，请更换
a  3	2024/8/11 17:31:51	设备初始化......
a  3	2024/8/11 17:31:51	当前用户： a
a  3	2024/8/11 17:31:52	打开程序：20240724154242
a  3	2024/8/11 17:31:52	复位按钮按下
a  3	2024/8/11 17:32:01	设备复位完成
a  3	2024/8/11 17:32:11	涂胶运行
a  3	2024/8/11 17:32:12	
a  3	2024/8/11 17:32:15	A桶液位过低，请更换
a  3	2024/8/11 17:32:44	B桶液位过低，请更换
a  3	2024/8/11 17:33:20	A桶液位过低，请更换
a  3	2024/8/11 17:33:35	B桶液位过低，请更换
a  3	2024/8/11 17:33:37	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:33:44	停止
a  3	2024/8/11 17:34:32	设备初始化......
a  3	2024/8/11 17:34:32	当前用户： a
a  3	2024/8/11 17:34:32	打开程序：20240724154242
a  3	2024/8/11 17:34:33	复位按钮按下
a  3	2024/8/11 17:34:41	设备复位完成
a  3	2024/8/11 17:34:48	涂胶运行
a  3	2024/8/11 17:34:49	
a  3	2024/8/11 17:34:58	A桶液位过低，请更换
a  3	2024/8/11 17:35:50	B桶液位过低，请更换
a  3	2024/8/11 17:36:48	A桶液位过低，请更换
a  3	2024/8/11 17:37:51	供料大桶低液位，请更换
a  3	2024/8/11 17:38:50	停止
a  3	2024/8/11 17:38:52	停止
a  3	2024/8/11 17:41:10	设备初始化......
a  3	2024/8/11 17:41:10	当前用户： a
a  3	2024/8/11 17:41:11	复位按钮按下
a  3	2024/8/11 17:41:11	打开程序：20240724154242
a  3	2024/8/11 17:41:20	设备复位完成
a  3	2024/8/11 17:41:59	涂胶运行
a  3	2024/8/11 17:42:00	
a  3	2024/8/11 17:42:07	A桶液位过低，请更换
a  3	2024/8/11 17:42:26	B桶液位过低，请更换
a  3	2024/8/11 17:42:27	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:42:33	停止
a  3	2024/8/11 17:43:28	供料大桶低液位，请更换
a  3	2024/8/11 17:44:57	设备初始化......
a  3	2024/8/11 17:44:58	当前用户： a
a  3	2024/8/11 17:44:58	打开程序：20240724154242
a  3	2024/8/11 17:44:59	复位按钮按下
a  3	2024/8/11 17:45:07	设备复位完成
a  3	2024/8/11 17:46:28	设备初始化......
a  3	2024/8/11 17:46:28	当前用户： a
a  3	2024/8/11 17:46:28	复位按钮按下
a  3	2024/8/11 17:46:28	打开程序：20240724154242
a  3	2024/8/11 17:46:37	设备复位完成
a  3	2024/8/11 17:46:47	涂胶运行
a  3	2024/8/11 17:46:48	
a  3	2024/8/11 17:46:54	A桶液位过低，请更换
a  3	2024/8/11 17:47:13	B桶液位过低，请更换
a  3	2024/8/11 17:47:38	A桶液位过低，请更换
a  3	2024/8/11 17:47:56	B桶液位过低，请更换
a  3	2024/8/11 17:48:10	A桶液位过低，请更换
a  3	2024/8/11 17:48:23	B桶液位过低，请更换
a  3	2024/8/11 17:48:38	A桶液位过低，请更换
a  3	2024/8/11 17:48:47	B桶液位过低，请更换
a  3	2024/8/11 17:49:25	A桶液位过低，请更换
a  3	2024/8/11 17:49:34	B桶液位过低，请更换
a  3	2024/8/11 17:49:35	左右供料桶同时报警
请确保有一个桶可用
a  3	2024/8/11 17:49:44	停止
a  3	2024/8/11 17:51:21	设备初始化......
a  3	2024/8/11 17:51:21	当前用户： a
a  3	2024/8/11 17:51:22	打开程序：20240724154242
